"continent" "country" "obs_type" "obs_vlues"
"4093" "Europe" "Czech Republic" "pop_1972" 9862158
"4094" "Europe" "Denmark" "pop_1972" 4991596
"4095" "Europe" "Finland" "pop_1972" 4639657
"4096" "Europe" "France" "pop_1972" 51732000
"4097" "Europe" "Germany" "pop_1972" 78717088
"4098" "Europe" "Greece" "pop_1972" 8888628
"4099" "Europe" "Hungary" "pop_1972" 10394091
"4100" "Europe" "Iceland" "pop_1972" 209275
"4101" "Europe" "Ireland" "pop_1972" 3024400
"4102" "Europe" "Italy" "pop_1972" 54365564
"4103" "Europe" "Montenegro" "pop_1972" 527678
"4104" "Europe" "Netherlands" "pop_1972" 13329874
"4105" "Europe" "Norway" "pop_1972" 3933004
"4106" "Europe" "Poland" "pop_1972" 33039545
"4107" "Europe" "Portugal" "pop_1972" 8970450
"4108" "Europe" "Romania" "pop_1972" 20662648
"4109" "Europe" "Serbia" "pop_1972" 8313288
"4110" "Europe" "Slovak Republic" "pop_1972" 4593433
"4111" "Europe" "Slovenia" "pop_1972" 1694510
"4112" "Europe" "Spain" "pop_1972" 34513161
"4113" "Europe" "Sweden" "pop_1972" 8122293
"4114" "Europe" "Switzerland" "pop_1972" 6401400
"4115" "Europe" "Turkey" "pop_1972" 37492953
"4116" "Europe" "United Kingdom" "pop_1972" 56079000
"4117" "Oceania" "Australia" "pop_1972" 13177000
"4118" "Oceania" "New Zealand" "pop_1972" 2929100
"4119" "Africa" "Algeria" "pop_1977" 17152804
"4120" "Africa" "Angola" "pop_1977" 6162675
"4121" "Africa" "Benin" "pop_1977" 3168267
"4122" "Africa" "Botswana" "pop_1977" 781472
"4123" "Africa" "Burkina Faso" "pop_1977" 5889574
"4124" "Africa" "Burundi" "pop_1977" 3834415
"4125" "Africa" "Cameroon" "pop_1977" 7959865
"4126" "Africa" "Central African Republic" "pop_1977" 2167533
"4127" "Africa" "Chad" "pop_1977" 4388260
"4128" "Africa" "Comoros" "pop_1977" 304739
"4129" "Africa" "Congo Dem. Rep." "pop_1977" 26480870
"4130" "Africa" "Congo Rep." "pop_1977" 1536769
"4131" "Africa" "Cote d'Ivoire" "pop_1977" 7459574
"4132" "Africa" "Djibouti" "pop_1977" 228694
"4133" "Africa" "Egypt" "pop_1977" 38783863
"4134" "Africa" "Equatorial Guinea" "pop_1977" 192675
"4135" "Africa" "Eritrea" "pop_1977" 2512642
"4136" "Africa" "Ethiopia" "pop_1977" 34617799
"4137" "Africa" "Gabon" "pop_1977" 706367
"4138" "Africa" "Gambia" "pop_1977" 608274
"4139" "Africa" "Ghana" "pop_1977" 10538093
"4140" "Africa" "Guinea" "pop_1977" 4227026
"4141" "Africa" "Guinea-Bissau" "pop_1977" 745228
"4142" "Africa" "Kenya" "pop_1977" 14500404
"4143" "Africa" "Lesotho" "pop_1977" 1251524
"4144" "Africa" "Liberia" "pop_1977" 1703617
"4145" "Africa" "Libya" "pop_1977" 2721783
"4146" "Africa" "Madagascar" "pop_1977" 8007166
"4147" "Africa" "Malawi" "pop_1977" 5637246
"4148" "Africa" "Mali" "pop_1977" 6491649
"4149" "Africa" "Mauritania" "pop_1977" 1456688
"4150" "Africa" "Mauritius" "pop_1977" 913025
"4151" "Africa" "Morocco" "pop_1977" 18396941
"4152" "Africa" "Mozambique" "pop_1977" 11127868
"4153" "Africa" "Namibia" "pop_1977" 977026
"4154" "Africa" "Niger" "pop_1977" 5682086
"4155" "Africa" "Nigeria" "pop_1977" 62209173
"4156" "Africa" "Reunion" "pop_1977" 492095
"4157" "Africa" "Rwanda" "pop_1977" 4657072
"4158" "Africa" "Sao Tome and Principe" "pop_1977" 86796
"4159" "Africa" "Senegal" "pop_1977" 5260855
"4160" "Africa" "Sierra Leone" "pop_1977" 3140897
"4161" "Africa" "Somalia" "pop_1977" 4353666
"4162" "Africa" "South Africa" "pop_1977" 27129932
"4163" "Africa" "Sudan" "pop_1977" 17104986
"4164" "Africa" "Swaziland" "pop_1977" 551425
"4165" "Africa" "Tanzania" "pop_1977" 17129565
"4166" "Africa" "Togo" "pop_1977" 2308582
"4167" "Africa" "Tunisia" "pop_1977" 6005061
"4168" "Africa" "Uganda" "pop_1977" 11457758
"4169" "Africa" "Zambia" "pop_1977" 5216550
"4170" "Africa" "Zimbabwe" "pop_1977" 6642107
"4171" "Americas" "Argentina" "pop_1977" 26983828
"4172" "Americas" "Bolivia" "pop_1977" 5079716
"4173" "Americas" "Brazil" "pop_1977" 114313951
"4174" "Americas" "Canada" "pop_1977" 23796400
"4175" "Americas" "Chile" "pop_1977" 10599793
"4176" "Americas" "Colombia" "pop_1977" 25094412
"4177" "Americas" "Costa Rica" "pop_1977" 2108457
"4178" "Americas" "Cuba" "pop_1977" 9537988
"4179" "Americas" "Dominican Republic" "pop_1977" 5302800
"4180" "Americas" "Ecuador" "pop_1977" 7278866
"4181" "Americas" "El Salvador" "pop_1977" 4282586
"4182" "Americas" "Guatemala" "pop_1977" 5703430
"4183" "Americas" "Haiti" "pop_1977" 4908554
"4184" "Americas" "Honduras" "pop_1977" 3055235
"4185" "Americas" "Jamaica" "pop_1977" 2156814
"4186" "Americas" "Mexico" "pop_1977" 63759976
"4187" "Americas" "Nicaragua" "pop_1977" 2554598
"4188" "Americas" "Panama" "pop_1977" 1839782
"4189" "Americas" "Paraguay" "pop_1977" 2984494
"4190" "Americas" "Peru" "pop_1977" 15990099
"4191" "Americas" "Puerto Rico" "pop_1977" 3080828
"4192" "Americas" "Trinidad and Tobago" "pop_1977" 1039009
"4193" "Americas" "United States" "pop_1977" 220239000
"4194" "Americas" "Uruguay" "pop_1977" 2873520
"4195" "Americas" "Venezuela" "pop_1977" 13503563
"4196" "Asia" "Afghanistan" "pop_1977" 14880372
"4197" "Asia" "Bahrain" "pop_1977" 297410
"4198" "Asia" "Bangladesh" "pop_1977" 80428306
"4199" "Asia" "Cambodia" "pop_1977" 6978607
"4200" "Asia" "China" "pop_1977" 943455000
"4201" "Asia" "Hong Kong China" "pop_1977" 4583700
"4202" "Asia" "India" "pop_1977" 6.34e+08
"4203" "Asia" "Indonesia" "pop_1977" 136725000
"4204" "Asia" "Iran" "pop_1977" 35480679
"4205" "Asia" "Iraq" "pop_1977" 11882916
"4206" "Asia" "Israel" "pop_1977" 3495918
"4207" "Asia" "Japan" "pop_1977" 113872473
"4208" "Asia" "Jordan" "pop_1977" 1937652
"4209" "Asia" "Korea Dem. Rep." "pop_1977" 16325320
"4210" "Asia" "Korea Rep." "pop_1977" 36436000
"4211" "Asia" "Kuwait" "pop_1977" 1140357
"4212" "Asia" "Lebanon" "pop_1977" 3115787
"4213" "Asia" "Malaysia" "pop_1977" 12845381
"4214" "Asia" "Mongolia" "pop_1977" 1528000
"4215" "Asia" "Myanmar" "pop_1977" 31528087
"4216" "Asia" "Nepal" "pop_1977" 13933198
"4217" "Asia" "Oman" "pop_1977" 1004533
"4218" "Asia" "Pakistan" "pop_1977" 78152686
"4219" "Asia" "Philippines" "pop_1977" 46850962
"4220" "Asia" "Saudi Arabia" "pop_1977" 8128505
"4221" "Asia" "Singapore" "pop_1977" 2325300
"4222" "Asia" "Sri Lanka" "pop_1977" 14116836
"4223" "Asia" "Syria" "pop_1977" 7932503
"4224" "Asia" "Taiwan" "pop_1977" 16785196
"4225" "Asia" "Thailand" "pop_1977" 44148285
"4226" "Asia" "Vietnam" "pop_1977" 50533506
"4227" "Asia" "West Bank and Gaza" "pop_1977" 1261091
"4228" "Asia" "Yemen Rep." "pop_1977" 8403990
"4229" "Europe" "Albania" "pop_1977" 2509048
"4230" "Europe" "Austria" "pop_1977" 7568430
"4231" "Europe" "Belgium" "pop_1977" 9821800
"4232" "Europe" "Bosnia and Herzegovina" "pop_1977" 4086000
"4233" "Europe" "Bulgaria" "pop_1977" 8797022
"4234" "Europe" "Croatia" "pop_1977" 4318673
"4235" "Europe" "Czech Republic" "pop_1977" 10161915
"4236" "Europe" "Denmark" "pop_1977" 5088419
"4237" "Europe" "Finland" "pop_1977" 4738902
"4238" "Europe" "France" "pop_1977" 53165019
"4239" "Europe" "Germany" "pop_1977" 78160773
"4240" "Europe" "Greece" "pop_1977" 9308479
"4241" "Europe" "Hungary" "pop_1977" 10637171
"4242" "Europe" "Iceland" "pop_1977" 221823
"4243" "Europe" "Ireland" "pop_1977" 3271900
"4244" "Europe" "Italy" "pop_1977" 56059245
"4245" "Europe" "Montenegro" "pop_1977" 560073
"4246" "Europe" "Netherlands" "pop_1977" 13852989
"4247" "Europe" "Norway" "pop_1977" 4043205
"4248" "Europe" "Poland" "pop_1977" 34621254
"4249" "Europe" "Portugal" "pop_1977" 9662600
"4250" "Europe" "Romania" "pop_1977" 21658597
"4251" "Europe" "Serbia" "pop_1977" 8686367
"4252" "Europe" "Slovak Republic" "pop_1977" 4827803
"4253" "Europe" "Slovenia" "pop_1977" 1746919
"4254" "Europe" "Spain" "pop_1977" 36439000
"4255" "Europe" "Sweden" "pop_1977" 8251648
"4256" "Europe" "Switzerland" "pop_1977" 6316424
"4257" "Europe" "Turkey" "pop_1977" 42404033
"4258" "Europe" "United Kingdom" "pop_1977" 56179000
"4259" "Oceania" "Australia" "pop_1977" 14074100
"4260" "Oceania" "New Zealand" "pop_1977" 3164900
"4261" "Africa" "Algeria" "pop_1982" 20033753
"4262" "Africa" "Angola" "pop_1982" 7016384
"4263" "Africa" "Benin" "pop_1982" 3641603
"4264" "Africa" "Botswana" "pop_1982" 970347
"4265" "Africa" "Burkina Faso" "pop_1982" 6634596
"4266" "Africa" "Burundi" "pop_1982" 4580410
"4267" "Africa" "Cameroon" "pop_1982" 9250831
"4268" "Africa" "Central African Republic" "pop_1982" 2476971
"4269" "Africa" "Chad" "pop_1982" 4875118
"4270" "Africa" "Comoros" "pop_1982" 348643
"4271" "Africa" "Congo Dem. Rep." "pop_1982" 30646495
"4272" "Africa" "Congo Rep." "pop_1982" 1774735
"4273" "Africa" "Cote d'Ivoire" "pop_1982" 9025951
"4274" "Africa" "Djibouti" "pop_1982" 305991
"4275" "Africa" "Egypt" "pop_1982" 45681811
"4276" "Africa" "Equatorial Guinea" "pop_1982" 285483
"4277" "Africa" "Eritrea" "pop_1982" 2637297
"4278" "Africa" "Ethiopia" "pop_1982" 38111756
"4279" "Africa" "Gabon" "pop_1982" 753874
"4280" "Africa" "Gambia" "pop_1982" 715523
"4281" "Africa" "Ghana" "pop_1982" 11400338
"4282" "Africa" "Guinea" "pop_1982" 4710497
"4283" "Africa" "Guinea-Bissau" "pop_1982" 825987
"4284" "Africa" "Kenya" "pop_1982" 17661452
"4285" "Africa" "Lesotho" "pop_1982" 1411807
"4286" "Africa" "Liberia" "pop_1982" 1956875
"4287" "Africa" "Libya" "pop_1982" 3344074
"4288" "Africa" "Madagascar" "pop_1982" 9171477
"4289" "Africa" "Malawi" "pop_1982" 6502825
"4290" "Africa" "Mali" "pop_1982" 6998256
"4291" "Africa" "Mauritania" "pop_1982" 1622136
"4292" "Africa" "Mauritius" "pop_1982" 992040
"4293" "Africa" "Morocco" "pop_1982" 20198730
"4294" "Africa" "Mozambique" "pop_1982" 12587223
"4295" "Africa" "Namibia" "pop_1982" 1099010
"4296" "Africa" "Niger" "pop_1982" 6437188
"4297" "Africa" "Nigeria" "pop_1982" 73039376
"4298" "Africa" "Reunion" "pop_1982" 517810
"4299" "Africa" "Rwanda" "pop_1982" 5507565
"4300" "Africa" "Sao Tome and Principe" "pop_1982" 98593
"4301" "Africa" "Senegal" "pop_1982" 6147783
"4302" "Africa" "Sierra Leone" "pop_1982" 3464522
"4303" "Africa" "Somalia" "pop_1982" 5828892
"4304" "Africa" "South Africa" "pop_1982" 31140029
"4305" "Africa" "Sudan" "pop_1982" 20367053
"4306" "Africa" "Swaziland" "pop_1982" 649901
"4307" "Africa" "Tanzania" "pop_1982" 19844382
"4308" "Africa" "Togo" "pop_1982" 2644765
"4309" "Africa" "Tunisia" "pop_1982" 6734098
"4310" "Africa" "Uganda" "pop_1982" 12939400
"4311" "Africa" "Zambia" "pop_1982" 6100407
"4312" "Africa" "Zimbabwe" "pop_1982" 7636524
"4313" "Americas" "Argentina" "pop_1982" 29341374
"4314" "Americas" "Bolivia" "pop_1982" 5642224
"4315" "Americas" "Brazil" "pop_1982" 128962939
"4316" "Americas" "Canada" "pop_1982" 25201900
"4317" "Americas" "Chile" "pop_1982" 11487112
"4318" "Americas" "Colombia" "pop_1982" 27764644
"4319" "Americas" "Costa Rica" "pop_1982" 2424367
"4320" "Americas" "Cuba" "pop_1982" 9789224
"4321" "Americas" "Dominican Republic" "pop_1982" 5968349
"4322" "Americas" "Ecuador" "pop_1982" 8365850
"4323" "Americas" "El Salvador" "pop_1982" 4474873
"4324" "Americas" "Guatemala" "pop_1982" 6395630
"4325" "Americas" "Haiti" "pop_1982" 5198399
"4326" "Americas" "Honduras" "pop_1982" 3669448
"4327" "Americas" "Jamaica" "pop_1982" 2298309
"4328" "Americas" "Mexico" "pop_1982" 71640904
"4329" "Americas" "Nicaragua" "pop_1982" 2979423
"4330" "Americas" "Panama" "pop_1982" 2036305
"4331" "Americas" "Paraguay" "pop_1982" 3366439
"4332" "Americas" "Peru" "pop_1982" 18125129
"4333" "Americas" "Puerto Rico" "pop_1982" 3279001
"4334" "Americas" "Trinidad and Tobago" "pop_1982" 1116479
"4335" "Americas" "United States" "pop_1982" 232187835
"4336" "Americas" "Uruguay" "pop_1982" 2953997
"4337" "Americas" "Venezuela" "pop_1982" 15620766
"4338" "Asia" "Afghanistan" "pop_1982" 12881816
"4339" "Asia" "Bahrain" "pop_1982" 377967
"4340" "Asia" "Bangladesh" "pop_1982" 93074406
"4341" "Asia" "Cambodia" "pop_1982" 7272485
"4342" "Asia" "China" "pop_1982" 1000281000
"4343" "Asia" "Hong Kong China" "pop_1982" 5264500
"4344" "Asia" "India" "pop_1982" 7.08e+08
"4345" "Asia" "Indonesia" "pop_1982" 153343000
"4346" "Asia" "Iran" "pop_1982" 43072751
"4347" "Asia" "Iraq" "pop_1982" 14173318
"4348" "Asia" "Israel" "pop_1982" 3858421
"4349" "Asia" "Japan" "pop_1982" 118454974
"4350" "Asia" "Jordan" "pop_1982" 2347031
"4351" "Asia" "Korea Dem. Rep." "pop_1982" 17647518
"4352" "Asia" "Korea Rep." "pop_1982" 39326000
"4353" "Asia" "Kuwait" "pop_1982" 1497494
"4354" "Asia" "Lebanon" "pop_1982" 3086876
"4355" "Asia" "Malaysia" "pop_1982" 14441916
"4356" "Asia" "Mongolia" "pop_1982" 1756032
"4357" "Asia" "Myanmar" "pop_1982" 34680442
"4358" "Asia" "Nepal" "pop_1982" 15796314
"4359" "Asia" "Oman" "pop_1982" 1301048
"4360" "Asia" "Pakistan" "pop_1982" 91462088
"4361" "Asia" "Philippines" "pop_1982" 53456774
"4362" "Asia" "Saudi Arabia" "pop_1982" 11254672
"4363" "Asia" "Singapore" "pop_1982" 2651869
"4364" "Asia" "Sri Lanka" "pop_1982" 15410151
"4365" "Asia" "Syria" "pop_1982" 9410494
"4366" "Asia" "Taiwan" "pop_1982" 18501390
"4367" "Asia" "Thailand" "pop_1982" 48827160
"4368" "Asia" "Vietnam" "pop_1982" 56142181
"4369" "Asia" "West Bank and Gaza" "pop_1982" 1425876
"4370" "Asia" "Yemen Rep." "pop_1982" 9657618
"4371" "Europe" "Albania" "pop_1982" 2780097
"4372" "Europe" "Austria" "pop_1982" 7574613
"4373" "Europe" "Belgium" "pop_1982" 9856303
"4374" "Europe" "Bosnia and Herzegovina" "pop_1982" 4172693
"4375" "Europe" "Bulgaria" "pop_1982" 8892098
"4376" "Europe" "Croatia" "pop_1982" 4413368
"4377" "Europe" "Czech Republic" "pop_1982" 10303704
"4378" "Europe" "Denmark" "pop_1982" 5117810
"4379" "Europe" "Finland" "pop_1982" 4826933
"4380" "Europe" "France" "pop_1982" 54433565
"4381" "Europe" "Germany" "pop_1982" 78335266
"4382" "Europe" "Greece" "pop_1982" 9786480
"4383" "Europe" "Hungary" "pop_1982" 10705535
"4384" "Europe" "Iceland" "pop_1982" 233997
"4385" "Europe" "Ireland" "pop_1982" 3480000
"4386" "Europe" "Italy" "pop_1982" 56535636
"4387" "Europe" "Montenegro" "pop_1982" 562548
"4388" "Europe" "Netherlands" "pop_1982" 14310401
"4389" "Europe" "Norway" "pop_1982" 4114787
"4390" "Europe" "Poland" "pop_1982" 36227381
"4391" "Europe" "Portugal" "pop_1982" 9859650
"4392" "Europe" "Romania" "pop_1982" 22356726
"4393" "Europe" "Serbia" "pop_1982" 9032824
"4394" "Europe" "Slovak Republic" "pop_1982" 5048043
"4395" "Europe" "Slovenia" "pop_1982" 1861252
"4396" "Europe" "Spain" "pop_1982" 37983310
"4397" "Europe" "Sweden" "pop_1982" 8325260
"4398" "Europe" "Switzerland" "pop_1982" 6468126
"4399" "Europe" "Turkey" "pop_1982" 47328791
"4400" "Europe" "United Kingdom" "pop_1982" 56339704
"4401" "Oceania" "Australia" "pop_1982" 15184200
"4402" "Oceania" "New Zealand" "pop_1982" 3210650
"4403" "Africa" "Algeria" "pop_1987" 23254956
"4404" "Africa" "Angola" "pop_1987" 7874230
"4405" "Africa" "Benin" "pop_1987" 4243788
"4406" "Africa" "Botswana" "pop_1987" 1151184
"4407" "Africa" "Burkina Faso" "pop_1987" 7586551
"4408" "Africa" "Burundi" "pop_1987" 5126023
"4409" "Africa" "Cameroon" "pop_1987" 10780667
"4410" "Africa" "Central African Republic" "pop_1987" 2840009
"4411" "Africa" "Chad" "pop_1987" 5498955
"4412" "Africa" "Comoros" "pop_1987" 395114
"4413" "Africa" "Congo Dem. Rep." "pop_1987" 35481645
"4414" "Africa" "Congo Rep." "pop_1987" 2064095
"4415" "Africa" "Cote d'Ivoire" "pop_1987" 10761098
"4416" "Africa" "Djibouti" "pop_1987" 311025
"4417" "Africa" "Egypt" "pop_1987" 52799062
"4418" "Africa" "Equatorial Guinea" "pop_1987" 341244
"4419" "Africa" "Eritrea" "pop_1987" 2915959
"4420" "Africa" "Ethiopia" "pop_1987" 42999530
"4421" "Africa" "Gabon" "pop_1987" 880397
"4422" "Africa" "Gambia" "pop_1987" 848406
"4423" "Africa" "Ghana" "pop_1987" 14168101
"4424" "Africa" "Guinea" "pop_1987" 5650262
"4425" "Africa" "Guinea-Bissau" "pop_1987" 927524
"4426" "Africa" "Kenya" "pop_1987" 21198082
"4427" "Africa" "Lesotho" "pop_1987" 1599200
"4428" "Africa" "Liberia" "pop_1987" 2269414
"4429" "Africa" "Libya" "pop_1987" 3799845
"4430" "Africa" "Madagascar" "pop_1987" 10568642
"4431" "Africa" "Malawi" "pop_1987" 7824747
"4432" "Africa" "Mali" "pop_1987" 7634008
"4433" "Africa" "Mauritania" "pop_1987" 1841240
"4434" "Africa" "Mauritius" "pop_1987" 1042663
"4435" "Africa" "Morocco" "pop_1987" 22987397
"4436" "Africa" "Mozambique" "pop_1987" 12891952
"4437" "Africa" "Namibia" "pop_1987" 1278184
"4438" "Africa" "Niger" "pop_1987" 7332638
"4439" "Africa" "Nigeria" "pop_1987" 81551520
"4440" "Africa" "Reunion" "pop_1987" 562035
"4441" "Africa" "Rwanda" "pop_1987" 6349365
"4442" "Africa" "Sao Tome and Principe" "pop_1987" 110812
"4443" "Africa" "Senegal" "pop_1987" 7171347
"4444" "Africa" "Sierra Leone" "pop_1987" 3868905
"4445" "Africa" "Somalia" "pop_1987" 6921858
"4446" "Africa" "South Africa" "pop_1987" 35933379
"4447" "Africa" "Sudan" "pop_1987" 24725960
"4448" "Africa" "Swaziland" "pop_1987" 779348
"4449" "Africa" "Tanzania" "pop_1987" 23040630
"4450" "Africa" "Togo" "pop_1987" 3154264
"4451" "Africa" "Tunisia" "pop_1987" 7724976
"4452" "Africa" "Uganda" "pop_1987" 15283050
"4453" "Africa" "Zambia" "pop_1987" 7272406
"4454" "Africa" "Zimbabwe" "pop_1987" 9216418
"4455" "Americas" "Argentina" "pop_1987" 31620918
"4456" "Americas" "Bolivia" "pop_1987" 6156369
"4457" "Americas" "Brazil" "pop_1987" 142938076
"4458" "Americas" "Canada" "pop_1987" 26549700
"4459" "Americas" "Chile" "pop_1987" 12463354
"4460" "Americas" "Colombia" "pop_1987" 30964245
"4461" "Americas" "Costa Rica" "pop_1987" 2799811
"4462" "Americas" "Cuba" "pop_1987" 10239839
"4463" "Americas" "Dominican Republic" "pop_1987" 6655297
"4464" "Americas" "Ecuador" "pop_1987" 9545158
"4465" "Americas" "El Salvador" "pop_1987" 4842194
"4466" "Americas" "Guatemala" "pop_1987" 7326406
"4467" "Americas" "Haiti" "pop_1987" 5756203
"4468" "Americas" "Honduras" "pop_1987" 4372203
"4469" "Americas" "Jamaica" "pop_1987" 2326606
"4470" "Americas" "Mexico" "pop_1987" 80122492
"4471" "Americas" "Nicaragua" "pop_1987" 3344353
"4472" "Americas" "Panama" "pop_1987" 2253639
"4473" "Americas" "Paraguay" "pop_1987" 3886512
"4474" "Americas" "Peru" "pop_1987" 20195924
"4475" "Americas" "Puerto Rico" "pop_1987" 3444468
"4476" "Americas" "Trinidad and Tobago" "pop_1987" 1191336
"4477" "Americas" "United States" "pop_1987" 242803533
"4478" "Americas" "Uruguay" "pop_1987" 3045153
"4479" "Americas" "Venezuela" "pop_1987" 17910182
"4480" "Asia" "Afghanistan" "pop_1987" 13867957
"4481" "Asia" "Bahrain" "pop_1987" 454612
"4482" "Asia" "Bangladesh" "pop_1987" 103764241
"4483" "Asia" "Cambodia" "pop_1987" 8371791
"4484" "Asia" "China" "pop_1987" 1084035000
"4485" "Asia" "Hong Kong China" "pop_1987" 5584510
"4486" "Asia" "India" "pop_1987" 7.88e+08
"4487" "Asia" "Indonesia" "pop_1987" 169276000
"4488" "Asia" "Iran" "pop_1987" 51889696
"4489" "Asia" "Iraq" "pop_1987" 16543189
"4490" "Asia" "Israel" "pop_1987" 4203148
"4491" "Asia" "Japan" "pop_1987" 122091325
"4492" "Asia" "Jordan" "pop_1987" 2820042
"4493" "Asia" "Korea Dem. Rep." "pop_1987" 19067554
"4494" "Asia" "Korea Rep." "pop_1987" 41622000
"4495" "Asia" "Kuwait" "pop_1987" 1891487
"4496" "Asia" "Lebanon" "pop_1987" 3089353
"4497" "Asia" "Malaysia" "pop_1987" 16331785
"4498" "Asia" "Mongolia" "pop_1987" 2015133
"4499" "Asia" "Myanmar" "pop_1987" 38028578
"4500" "Asia" "Nepal" "pop_1987" 17917180
"4501" "Asia" "Oman" "pop_1987" 1593882
"4502" "Asia" "Pakistan" "pop_1987" 105186881
"4503" "Asia" "Philippines" "pop_1987" 60017788
"4504" "Asia" "Saudi Arabia" "pop_1987" 14619745
"4505" "Asia" "Singapore" "pop_1987" 2794552
"4506" "Asia" "Sri Lanka" "pop_1987" 16495304
"4507" "Asia" "Syria" "pop_1987" 11242847
"4508" "Asia" "Taiwan" "pop_1987" 19757799
"4509" "Asia" "Thailand" "pop_1987" 52910342
"4510" "Asia" "Vietnam" "pop_1987" 62826491
"4511" "Asia" "West Bank and Gaza" "pop_1987" 1691210
"4512" "Asia" "Yemen Rep." "pop_1987" 11219340
"4513" "Europe" "Albania" "pop_1987" 3075321
"4514" "Europe" "Austria" "pop_1987" 7578903
"4515" "Europe" "Belgium" "pop_1987" 9870200
"4516" "Europe" "Bosnia and Herzegovina" "pop_1987" 4338977
"4517" "Europe" "Bulgaria" "pop_1987" 8971958
"4518" "Europe" "Croatia" "pop_1987" 4484310
"4519" "Europe" "Czech Republic" "pop_1987" 10311597
"4520" "Europe" "Denmark" "pop_1987" 5127024
"4521" "Europe" "Finland" "pop_1987" 4931729
"4522" "Europe" "France" "pop_1987" 55630100
"4523" "Europe" "Germany" "pop_1987" 77718298
"4524" "Europe" "Greece" "pop_1987" 9974490
"4525" "Europe" "Hungary" "pop_1987" 10612740
"4526" "Europe" "Iceland" "pop_1987" 244676
"4527" "Europe" "Ireland" "pop_1987" 3539900
"4528" "Europe" "Italy" "pop_1987" 56729703
"4529" "Europe" "Montenegro" "pop_1987" 569473
"4530" "Europe" "Netherlands" "pop_1987" 14665278
"4531" "Europe" "Norway" "pop_1987" 4186147
"4532" "Europe" "Poland" "pop_1987" 37740710
"4533" "Europe" "Portugal" "pop_1987" 9915289
"4534" "Europe" "Romania" "pop_1987" 22686371
"4535" "Europe" "Serbia" "pop_1987" 9230783
"4536" "Europe" "Slovak Republic" "pop_1987" 5199318
"4537" "Europe" "Slovenia" "pop_1987" 1945870
"4538" "Europe" "Spain" "pop_1987" 38880702
"4539" "Europe" "Sweden" "pop_1987" 8421403
"4540" "Europe" "Switzerland" "pop_1987" 6649942
"4541" "Europe" "Turkey" "pop_1987" 52881328
"4542" "Europe" "United Kingdom" "pop_1987" 56981620
"4543" "Oceania" "Australia" "pop_1987" 16257249
"4544" "Oceania" "New Zealand" "pop_1987" 3317166
"4545" "Africa" "Algeria" "pop_1992" 26298373
"4546" "Africa" "Angola" "pop_1992" 8735988
"4547" "Africa" "Benin" "pop_1992" 4981671
"4548" "Africa" "Botswana" "pop_1992" 1342614
"4549" "Africa" "Burkina Faso" "pop_1992" 8878303
"4550" "Africa" "Burundi" "pop_1992" 5809236
"4551" "Africa" "Cameroon" "pop_1992" 12467171
"4552" "Africa" "Central African Republic" "pop_1992" 3265124
"4553" "Africa" "Chad" "pop_1992" 6429417
"4554" "Africa" "Comoros" "pop_1992" 454429
"4555" "Africa" "Congo Dem. Rep." "pop_1992" 41672143
"4556" "Africa" "Congo Rep." "pop_1992" 2409073
"4557" "Africa" "Cote d'Ivoire" "pop_1992" 12772596
"4558" "Africa" "Djibouti" "pop_1992" 384156
"4559" "Africa" "Egypt" "pop_1992" 59402198
"4560" "Africa" "Equatorial Guinea" "pop_1992" 387838
"4561" "Africa" "Eritrea" "pop_1992" 3668440
"4562" "Africa" "Ethiopia" "pop_1992" 52088559
"4563" "Africa" "Gabon" "pop_1992" 985739
"4564" "Africa" "Gambia" "pop_1992" 1025384
"4565" "Africa" "Ghana" "pop_1992" 16278738
"4566" "Africa" "Guinea" "pop_1992" 6990574
"4567" "Africa" "Guinea-Bissau" "pop_1992" 1050938
"4568" "Africa" "Kenya" "pop_1992" 25020539
"4569" "Africa" "Lesotho" "pop_1992" 1803195
"4570" "Africa" "Liberia" "pop_1992" 1912974
"4571" "Africa" "Libya" "pop_1992" 4364501
"4572" "Africa" "Madagascar" "pop_1992" 12210395
"4573" "Africa" "Malawi" "pop_1992" 10014249
"4574" "Africa" "Mali" "pop_1992" 8416215
"4575" "Africa" "Mauritania" "pop_1992" 2119465
"4576" "Africa" "Mauritius" "pop_1992" 1096202
"4577" "Africa" "Morocco" "pop_1992" 25798239
"4578" "Africa" "Mozambique" "pop_1992" 13160731
"4579" "Africa" "Namibia" "pop_1992" 1554253
"4580" "Africa" "Niger" "pop_1992" 8392818
"4581" "Africa" "Nigeria" "pop_1992" 93364244
"4582" "Africa" "Reunion" "pop_1992" 622191
"4583" "Africa" "Rwanda" "pop_1992" 7290203
"4584" "Africa" "Sao Tome and Principe" "pop_1992" 125911
"4585" "Africa" "Senegal" "pop_1992" 8307920
"4586" "Africa" "Sierra Leone" "pop_1992" 4260884
"4587" "Africa" "Somalia" "pop_1992" 6099799
"4588" "Africa" "South Africa" "pop_1992" 39964159
"4589" "Africa" "Sudan" "pop_1992" 28227588
"4590" "Africa" "Swaziland" "pop_1992" 962344
"4591" "Africa" "Tanzania" "pop_1992" 26605473
"4592" "Africa" "Togo" "pop_1992" 3747553
"4593" "Africa" "Tunisia" "pop_1992" 8523077
"4594" "Africa" "Uganda" "pop_1992" 18252190
"4595" "Africa" "Zambia" "pop_1992" 8381163
"4596" "Africa" "Zimbabwe" "pop_1992" 10704340
"4597" "Americas" "Argentina" "pop_1992" 33958947
