continent,country,obs_type,obs_vlues
Africa,Gambia,pop_1962,374020
Africa,Ghana,pop_1962,7355248
Africa,Guinea,pop_1962,3140003
Africa,Guinea-Bissau,pop_1962,627820
Africa,Kenya,pop_1962,8678557
Africa,Lesotho,pop_1962,893143
Africa,Liberia,pop_1962,1112796
Africa,Libya,pop_1962,1441863
Africa,Madagascar,pop_1962,5703324
Africa,Malawi,pop_1962,3628608
Africa,Mali,pop_1962,4690372
Africa,Mauritania,pop_1962,1146757
Africa,Mauritius,pop_1962,701016
Africa,Morocco,pop_1962,13056604
Africa,Mozambique,pop_1962,7788944
Africa,Namibia,pop_1962,621392
Africa,Niger,pop_1962,4076008
Africa,Nigeria,pop_1962,41871351
Africa,Reunion,pop_1962,358900
Africa,Rwanda,pop_1962,3051242
Africa,Sao Tome and Principe,pop_1962,65345
Africa,Senegal,pop_1962,3430243
Africa,Sierra Leone,pop_1962,2467895
Africa,Somalia,pop_1962,3080153
Africa,South Africa,pop_1962,18356657
Africa,Sudan,pop_1962,11183227
Africa,Swaziland,pop_1962,370006
Africa,Tanzania,pop_1962,10863958
Africa,Togo,pop_1962,1528098
Africa,Tunisia,pop_1962,4286552
Africa,Uganda,pop_1962,7688797
Africa,Zambia,pop_1962,3421000
Africa,Zimbabwe,pop_1962,4277736
Americas,Argentina,pop_1962,21283783
Americas,Bolivia,pop_1962,3593918
Americas,Brazil,pop_1962,76039390
Americas,Canada,pop_1962,18985849
Americas,Chile,pop_1962,7961258
Americas,Colombia,pop_1962,17009885
Americas,Costa Rica,pop_1962,1345187
Americas,Cuba,pop_1962,7254373
Americas,Dominican Republic,pop_1962,3453434
Americas,Ecuador,pop_1962,4681707
Americas,El Salvador,pop_1962,2747687
Americas,Guatemala,pop_1962,4208858
Americas,Haiti,pop_1962,3880130
Americas,Honduras,pop_1962,2090162
Americas,Jamaica,pop_1962,1665128
Americas,Mexico,pop_1962,41121485
Americas,Nicaragua,pop_1962,1590597
Americas,Panama,pop_1962,1215725
Americas,Paraguay,pop_1962,2009813
Americas,Peru,pop_1962,10516500
Americas,Puerto Rico,pop_1962,2448046
Americas,Trinidad and Tobago,pop_1962,887498
Americas,United States,pop_1962,186538000
Americas,Uruguay,pop_1962,2598466
Americas,Venezuela,pop_1962,8143375
Asia,Afghanistan,pop_1962,10267083
Asia,Bahrain,pop_1962,171863
Asia,Bangladesh,pop_1962,56839289
Asia,Cambodia,pop_1962,6083619
Asia,China,pop_1962,665770000
Asia,Hong Kong China,pop_1962,3305200
Asia,India,pop_1962,4.54e+08
Asia,Indonesia,pop_1962,99028000
Asia,Iran,pop_1962,22874000
Asia,Iraq,pop_1962,7240260
Asia,Israel,pop_1962,2310904
Asia,Japan,pop_1962,95831757
Asia,Jordan,pop_1962,933559
Asia,Korea Dem. Rep.,pop_1962,10917494
Asia,Korea Rep.,pop_1962,26420307
Asia,Kuwait,pop_1962,358266
Asia,Lebanon,pop_1962,1886848
Asia,Malaysia,pop_1962,8906385
Asia,Mongolia,pop_1962,1010280
Asia,Myanmar,pop_1962,23634436
Asia,Nepal,pop_1962,10332057
Asia,Oman,pop_1962,628164
Asia,Pakistan,pop_1962,53100671
Asia,Philippines,pop_1962,30325264
Asia,Saudi Arabia,pop_1962,4943029
Asia,Singapore,pop_1962,1750200
Asia,Sri Lanka,pop_1962,10421936
Asia,Syria,pop_1962,4834621
Asia,Taiwan,pop_1962,11918938
Asia,Thailand,pop_1962,29263397
Asia,Vietnam,pop_1962,33796140
Asia,West Bank and Gaza,pop_1962,1133134
Asia,Yemen Rep.,pop_1962,6120081
Europe,Albania,pop_1962,1728137
Europe,Austria,pop_1962,7129864
Europe,Belgium,pop_1962,9218400
Europe,Bosnia and Herzegovina,pop_1962,3349000
Europe,Bulgaria,pop_1962,8012946
Europe,Croatia,pop_1962,4076557
Europe,Czech Republic,pop_1962,9620282
Europe,Denmark,pop_1962,4646899
Europe,Finland,pop_1962,4491443
Europe,France,pop_1962,47124000
Europe,Germany,pop_1962,73739117
Europe,Greece,pop_1962,8448233
Europe,Hungary,pop_1962,10063000
Europe,Iceland,pop_1962,182053
Europe,Ireland,pop_1962,2830000
Europe,Italy,pop_1962,50843200
Europe,Montenegro,pop_1962,474528
Europe,Netherlands,pop_1962,11805689
Europe,Norway,pop_1962,3638919
Europe,Poland,pop_1962,30329617
Europe,Portugal,pop_1962,9019800
Europe,Romania,pop_1962,18680721
Europe,Serbia,pop_1962,7616060
Europe,Slovak Republic,pop_1962,4237384
Europe,Slovenia,pop_1962,1582962
Europe,Spain,pop_1962,31158061
Europe,Sweden,pop_1962,7561588
Europe,Switzerland,pop_1962,5666000
Europe,Turkey,pop_1962,29788695
Europe,United Kingdom,pop_1962,53292000
Oceania,Australia,pop_1962,10794968
Oceania,New Zealand,pop_1962,2488550
Africa,Algeria,pop_1967,12760499
Africa,Angola,pop_1967,5247469
Africa,Benin,pop_1967,2427334
Africa,Botswana,pop_1967,553541
Africa,Burkina Faso,pop_1967,5127935
Africa,Burundi,pop_1967,3330989
Africa,Cameroon,pop_1967,6335506
Africa,Central African Republic,pop_1967,1733638
Africa,Chad,pop_1967,3495967
Africa,Comoros,pop_1967,217378
Africa,Congo Dem. Rep.,pop_1967,19941073
Africa,Congo Rep.,pop_1967,1179760
Africa,Cote d'Ivoire,pop_1967,4744870
Africa,Djibouti,pop_1967,127617
Africa,Egypt,pop_1967,31681188
Africa,Equatorial Guinea,pop_1967,259864
Africa,Eritrea,pop_1967,1820319
Africa,Ethiopia,pop_1967,27860297
Africa,Gabon,pop_1967,489004
Africa,Gambia,pop_1967,439593
Africa,Ghana,pop_1967,8490213
Africa,Guinea,pop_1967,3451418
Africa,Guinea-Bissau,pop_1967,601287
Africa,Kenya,pop_1967,10191512
Africa,Lesotho,pop_1967,996380
Africa,Liberia,pop_1967,1279406
Africa,Libya,pop_1967,1759224
Africa,Madagascar,pop_1967,6334556
Africa,Malawi,pop_1967,4147252
Africa,Mali,pop_1967,5212416
Africa,Mauritania,pop_1967,1230542
Africa,Mauritius,pop_1967,789309
Africa,Morocco,pop_1967,14770296
Africa,Mozambique,pop_1967,8680909
Africa,Namibia,pop_1967,706640
Africa,Niger,pop_1967,4534062
Africa,Nigeria,pop_1967,47287752
Africa,Reunion,pop_1967,414024
Africa,Rwanda,pop_1967,3451079
Africa,Sao Tome and Principe,pop_1967,70787
Africa,Senegal,pop_1967,3965841
Africa,Sierra Leone,pop_1967,2662190
Africa,Somalia,pop_1967,3428839
Africa,South Africa,pop_1967,20997321
Africa,Sudan,pop_1967,12716129
Africa,Swaziland,pop_1967,420690
Africa,Tanzania,pop_1967,12607312
Africa,Togo,pop_1967,1735550
Africa,Tunisia,pop_1967,4786986
Africa,Uganda,pop_1967,8900294
Africa,Zambia,pop_1967,3900000
Africa,Zimbabwe,pop_1967,4995432
Americas,Argentina,pop_1967,22934225
Americas,Bolivia,pop_1967,4040665
Americas,Brazil,pop_1967,88049823
Americas,Canada,pop_1967,20819767
Americas,Chile,pop_1967,8858908
Americas,Colombia,pop_1967,19764027
Americas,Costa Rica,pop_1967,1588717
Americas,Cuba,pop_1967,8139332
Americas,Dominican Republic,pop_1967,4049146
Americas,Ecuador,pop_1967,5432424
Americas,El Salvador,pop_1967,3232927
Americas,Guatemala,pop_1967,4690773
Americas,Haiti,pop_1967,4318137
Americas,Honduras,pop_1967,2500689
Americas,Jamaica,pop_1967,1861096
Americas,Mexico,pop_1967,47995559
Americas,Nicaragua,pop_1967,1865490
Americas,Panama,pop_1967,1405486
Americas,Paraguay,pop_1967,2287985
Americas,Peru,pop_1967,12132200
Americas,Puerto Rico,pop_1967,2648961
Americas,Trinidad and Tobago,pop_1967,960155
Americas,United States,pop_1967,198712000
Americas,Uruguay,pop_1967,2748579
Americas,Venezuela,pop_1967,9709552
Asia,Afghanistan,pop_1967,11537966
Asia,Bahrain,pop_1967,202182
Asia,Bangladesh,pop_1967,62821884
Asia,Cambodia,pop_1967,6960067
Asia,China,pop_1967,754550000
Asia,Hong Kong China,pop_1967,3722800
Asia,India,pop_1967,5.06e+08
Asia,Indonesia,pop_1967,109343000
Asia,Iran,pop_1967,26538000
Asia,Iraq,pop_1967,8519282
Asia,Israel,pop_1967,2693585
Asia,Japan,pop_1967,100825279
Asia,Jordan,pop_1967,1255058
Asia,Korea Dem. Rep.,pop_1967,12617009
Asia,Korea Rep.,pop_1967,30131000
Asia,Kuwait,pop_1967,575003
Asia,Lebanon,pop_1967,2186894
Asia,Malaysia,pop_1967,10154878
Asia,Mongolia,pop_1967,1149500
Asia,Myanmar,pop_1967,25870271
Asia,Nepal,pop_1967,11261690
Asia,Oman,pop_1967,714775
Asia,Pakistan,pop_1967,60641899
Asia,Philippines,pop_1967,35356600
Asia,Saudi Arabia,pop_1967,5618198
Asia,Singapore,pop_1967,1977600
Asia,Sri Lanka,pop_1967,11737396
Asia,Syria,pop_1967,5680812
Asia,Taiwan,pop_1967,13648692
Asia,Thailand,pop_1967,34024249
Asia,Vietnam,pop_1967,39463910
Asia,West Bank and Gaza,pop_1967,1142636
Asia,Yemen Rep.,pop_1967,6740785
Europe,Albania,pop_1967,1984060
Europe,Austria,pop_1967,7376998
Europe,Belgium,pop_1967,9556500
Europe,Bosnia and Herzegovina,pop_1967,3585000
Europe,Bulgaria,pop_1967,8310226
Europe,Croatia,pop_1967,4174366
Europe,Czech Republic,pop_1967,9835109
Europe,Denmark,pop_1967,4838800
Europe,Finland,pop_1967,4605744
Europe,France,pop_1967,49569000
Europe,Germany,pop_1967,76368453
Europe,Greece,pop_1967,8716441
Europe,Hungary,pop_1967,10223422
Europe,Iceland,pop_1967,198676
Europe,Ireland,pop_1967,2900100
Europe,Italy,pop_1967,52667100
Europe,Montenegro,pop_1967,501035
Europe,Netherlands,pop_1967,12596822
Europe,Norway,pop_1967,3786019
Europe,Poland,pop_1967,31785378
Europe,Portugal,pop_1967,9103000
Europe,Romania,pop_1967,19284814
Europe,Serbia,pop_1967,7971222
Europe,Slovak Republic,pop_1967,4442238
Europe,Slovenia,pop_1967,1646912
Europe,Spain,pop_1967,32850275
Europe,Sweden,pop_1967,7867931
Europe,Switzerland,pop_1967,6063000
Europe,Turkey,pop_1967,33411317
Europe,United Kingdom,pop_1967,54959000
Oceania,Australia,pop_1967,11872264
Oceania,New Zealand,pop_1967,2728150
Africa,Algeria,pop_1972,14760787
Africa,Angola,pop_1972,5894858
Africa,Benin,pop_1972,2761407
Africa,Botswana,pop_1972,619351
Africa,Burkina Faso,pop_1972,5433886
Africa,Burundi,pop_1972,3529983
Africa,Cameroon,pop_1972,7021028
Africa,Central African Republic,pop_1972,1927260
Africa,Chad,pop_1972,3899068
Africa,Comoros,pop_1972,250027
Africa,Congo Dem. Rep.,pop_1972,23007669
Africa,Congo Rep.,pop_1972,1340458
Africa,Cote d'Ivoire,pop_1972,6071696
Africa,Djibouti,pop_1972,178848
Africa,Egypt,pop_1972,34807417
Africa,Equatorial Guinea,pop_1972,277603
Africa,Eritrea,pop_1972,2260187
Africa,Ethiopia,pop_1972,30770372
Africa,Gabon,pop_1972,537977
Africa,Gambia,pop_1972,517101
Africa,Ghana,pop_1972,9354120
Africa,Guinea,pop_1972,3811387
Africa,Guinea-Bissau,pop_1972,625361
Africa,Kenya,pop_1972,12044785
Africa,Lesotho,pop_1972,1116779
Africa,Liberia,pop_1972,1482628
Africa,Libya,pop_1972,2183877
Africa,Madagascar,pop_1972,7082430
Africa,Malawi,pop_1972,4730997
Africa,Mali,pop_1972,5828158
Africa,Mauritania,pop_1972,1332786
Africa,Mauritius,pop_1972,851334
Africa,Morocco,pop_1972,16660670
Africa,Mozambique,pop_1972,9809596
Africa,Namibia,pop_1972,821782
Africa,Niger,pop_1972,5060262
Africa,Nigeria,pop_1972,53740085
Africa,Reunion,pop_1972,461633
Africa,Rwanda,pop_1972,3992121
Africa,Sao Tome and Principe,pop_1972,76595
Africa,Senegal,pop_1972,4588696
Africa,Sierra Leone,pop_1972,2879013
Africa,Somalia,pop_1972,3840161
Africa,South Africa,pop_1972,23935810
Africa,Sudan,pop_1972,14597019
Africa,Swaziland,pop_1972,480105
Africa,Tanzania,pop_1972,14706593
Africa,Togo,pop_1972,2056351
Africa,Tunisia,pop_1972,5303507
Africa,Uganda,pop_1972,10190285
Africa,Zambia,pop_1972,4506497
Africa,Zimbabwe,pop_1972,5861135
Americas,Argentina,pop_1972,24779799
Americas,Bolivia,pop_1972,4565872
Americas,Brazil,pop_1972,100840058
Americas,Canada,pop_1972,22284500
Americas,Chile,pop_1972,9717524
Americas,Colombia,pop_1972,22542890
Americas,Costa Rica,pop_1972,1834796
Americas,Cuba,pop_1972,8831348
Americas,Dominican Republic,pop_1972,4671329
Americas,Ecuador,pop_1972,6298651
Americas,El Salvador,pop_1972,3790903
Americas,Guatemala,pop_1972,5149581
Americas,Haiti,pop_1972,4698301
Americas,Honduras,pop_1972,2965146
Americas,Jamaica,pop_1972,1997616
Americas,Mexico,pop_1972,55984294
Americas,Nicaragua,pop_1972,2182908
Americas,Panama,pop_1972,1616384
Americas,Paraguay,pop_1972,2614104
Americas,Peru,pop_1972,13954700
Americas,Puerto Rico,pop_1972,2847132
Americas,Trinidad and Tobago,pop_1972,975199
Americas,United States,pop_1972,209896000
Americas,Uruguay,pop_1972,2829526
Americas,Venezuela,pop_1972,11515649
Asia,Afghanistan,pop_1972,13079460
Asia,Bahrain,pop_1972,230800
Asia,Bangladesh,pop_1972,70759295
Asia,Cambodia,pop_1972,7450606
Asia,China,pop_1972,862030000
Asia,Hong Kong China,pop_1972,4115700
Asia,India,pop_1972,5.67e+08
Asia,Indonesia,pop_1972,121282000
Asia,Iran,pop_1972,30614000
Asia,Iraq,pop_1972,10061506
Asia,Israel,pop_1972,3095893
Asia,Japan,pop_1972,107188273
Asia,Jordan,pop_1972,1613551
Asia,Korea Dem. Rep.,pop_1972,14781241
Asia,Korea Rep.,pop_1972,33505000
Asia,Kuwait,pop_1972,841934
Asia,Lebanon,pop_1972,2680018
Asia,Malaysia,pop_1972,11441462
Asia,Mongolia,pop_1972,1320500
Asia,Myanmar,pop_1972,28466390
Asia,Nepal,pop_1972,12412593
Asia,Oman,pop_1972,829050
Asia,Pakistan,pop_1972,69325921
Asia,Philippines,pop_1972,40850141
Asia,Saudi Arabia,pop_1972,6472756
Asia,Singapore,pop_1972,2152400
Asia,Sri Lanka,pop_1972,13016733
Asia,Syria,pop_1972,6701172
Asia,Taiwan,pop_1972,15226039
Asia,Thailand,pop_1972,39276153
Asia,Vietnam,pop_1972,44655014
Asia,West Bank and Gaza,pop_1972,1089572
Asia,Yemen Rep.,pop_1972,7407075
Europe,Albania,pop_1972,2263554
Europe,Austria,pop_1972,7544201
Europe,Belgium,pop_1972,9709100
Europe,Bosnia and Herzegovina,pop_1972,3819000
Europe,Bulgaria,pop_1972,8576200
Europe,Croatia,pop_1972,4225310
Europe,Czech Republic,pop_1972,9862158
Europe,Denmark,pop_1972,4991596
Europe,Finland,pop_1972,4639657
Europe,France,pop_1972,51732000
Europe,Germany,pop_1972,78717088
Europe,Greece,pop_1972,8888628
Europe,Hungary,pop_1972,10394091
Europe,Iceland,pop_1972,209275
Europe,Ireland,pop_1972,3024400
Europe,Italy,pop_1972,54365564
Europe,Montenegro,pop_1972,527678
Europe,Netherlands,pop_1972,13329874
Europe,Norway,pop_1972,3933004
Europe,Poland,pop_1972,33039545
Europe,Portugal,pop_1972,8970450
Europe,Romania,pop_1972,20662648
Europe,Serbia,pop_1972,8313288
Europe,Slovak Republic,pop_1972,4593433
Europe,Slovenia,pop_1972,1694510
Europe,Spain,pop_1972,34513161
Europe,Sweden,pop_1972,8122293
Europe,Switzerland,pop_1972,6401400
Europe,Turkey,pop_1972,37492953
Europe,United Kingdom,pop_1972,56079000
Oceania,Australia,pop_1972,13177000
Oceania,New Zealand,pop_1972,2929100
Africa,Algeria,pop_1977,17152804
Africa,Angola,pop_1977,6162675
Africa,Benin,pop_1977,3168267
Africa,Botswana,pop_1977,781472
Africa,Burkina Faso,pop_1977,5889574
Africa,Burundi,pop_1977,3834415
Africa,Cameroon,pop_1977,7959865
Africa,Central African Republic,pop_1977,2167533
Africa,Chad,pop_1977,4388260
Africa,Comoros,pop_1977,304739
Africa,Congo Dem. Rep.,pop_1977,26480870
Africa,Congo Rep.,pop_1977,1536769
Africa,Cote d'Ivoire,pop_1977,7459574
Africa,Djibouti,pop_1977,228694
Africa,Egypt,pop_1977,38783863
Africa,Equatorial Guinea,pop_1977,192675
Africa,Eritrea,pop_1977,2512642
Africa,Ethiopia,pop_1977,34617799
Africa,Gabon,pop_1977,706367
Africa,Gambia,pop_1977,608274
Africa,Ghana,pop_1977,10538093
Africa,Guinea,pop_1977,4227026
Africa,Guinea-Bissau,pop_1977,745228
Africa,Kenya,pop_1977,14500404
Africa,Lesotho,pop_1977,1251524
Africa,Liberia,pop_1977,1703617
Africa,Libya,pop_1977,2721783
Africa,Madagascar,pop_1977,8007166
Africa,Malawi,pop_1977,5637246
Africa,Mali,pop_1977,6491649
Africa,Mauritania,pop_1977,1456688
Africa,Mauritius,pop_1977,913025
Africa,Morocco,pop_1977,18396941
Africa,Mozambique,pop_1977,11127868
Africa,Namibia,pop_1977,977026
Africa,Niger,pop_1977,5682086
Africa,Nigeria,pop_1977,62209173
Africa,Reunion,pop_1977,492095
Africa,Rwanda,pop_1977,4657072
Africa,Sao Tome and Principe,pop_1977,86796
Africa,Senegal,pop_1977,5260855
Africa,Sierra Leone,pop_1977,3140897
Africa,Somalia,pop_1977,4353666
Africa,South Africa,pop_1977,27129932
Africa,Sudan,pop_1977,17104986
Africa,Swaziland,pop_1977,551425
Africa,Tanzania,pop_1977,17129565
Africa,Togo,pop_1977,2308582
Africa,Tunisia,pop_1977,6005061
Africa,Uganda,pop_1977,11457758
Africa,Zambia,pop_1977,5216550
Africa,Zimbabwe,pop_1977,6642107
Americas,Argentina,pop_1977,26983828
Americas,Bolivia,pop_1977,5079716
Americas,Brazil,pop_1977,114313951
Americas,Canada,pop_1977,23796400
Americas,Chile,pop_1977,10599793
Americas,Colombia,pop_1977,25094412
Americas,Costa Rica,pop_1977,2108457
Americas,Cuba,pop_1977,9537988
Americas,Dominican Republic,pop_1977,5302800
Americas,Ecuador,pop_1977,7278866
Americas,El Salvador,pop_1977,4282586
Americas,Guatemala,pop_1977,5703430
Americas,Haiti,pop_1977,4908554
Americas,Honduras,pop_1977,3055235
Americas,Jamaica,pop_1977,2156814
Americas,Mexico,pop_1977,63759976
Americas,Nicaragua,pop_1977,2554598
Americas,Panama,pop_1977,1839782
Americas,Paraguay,pop_1977,2984494
Americas,Peru,pop_1977,15990099
Americas,Puerto Rico,pop_1977,3080828
Americas,Trinidad and Tobago,pop_1977,1039009
Americas,United States,pop_1977,220239000
Americas,Uruguay,pop_1977,2873520
Americas,Venezuela,pop_1977,13503563
Asia,Afghanistan,pop_1977,14880372
Asia,Bahrain,pop_1977,297410
Asia,Bangladesh,pop_1977,80428306
Asia,Cambodia,pop_1977,6978607
Asia,China,pop_1977,943455000
Asia,Hong Kong China,pop_1977,4583700
Asia,India,pop_1977,6.34e+08
Asia,Indonesia,pop_1977,136725000
Asia,Iran,pop_1977,35480679
Asia,Iraq,pop_1977,11882916
Asia,Israel,pop_1977,3495918
Asia,Japan,pop_1977,113872473
Asia,Jordan,pop_1977,1937652
Asia,Korea Dem. Rep.,pop_1977,16325320
Asia,Korea Rep.,pop_1977,36436000
Asia,Kuwait,pop_1977,1140357
Asia,Lebanon,pop_1977,3115787
Asia,Malaysia,pop_1977,12845381
Asia,Mongolia,pop_1977,1528000
Asia,Myanmar,pop_1977,31528087
Asia,Nepal,pop_1977,13933198
Asia,Oman,pop_1977,1004533
Asia,Pakistan,pop_1977,78152686
Asia,Philippines,pop_1977,46850962
Asia,Saudi Arabia,pop_1977,8128505
Asia,Singapore,pop_1977,2325300
Asia,Sri Lanka,pop_1977,14116836
Asia,Syria,pop_1977,7932503
Asia,Taiwan,pop_1977,16785196
Asia,Thailand,pop_1977,44148285
Asia,Vietnam,pop_1977,50533506
Asia,West Bank and Gaza,pop_1977,1261091
Asia,Yemen Rep.,pop_1977,8403990
Europe,Albania,pop_1977,2509048
Europe,Austria,pop_1977,7568430
Europe,Belgium,pop_1977,9821800
Europe,Bosnia and Herzegovina,pop_1977,4086000
Europe,Bulgaria,pop_1977,8797022
Europe,Croatia,pop_1977,4318673
Europe,Czech Republic,pop_1977,10161915
Europe,Denmark,pop_1977,5088419
Europe,Finland,pop_1977,4738902
Europe,France,pop_1977,53165019
Europe,Germany,pop_1977,78160773
Europe,Greece,pop_1977,9308479
Europe,Hungary,pop_1977,10637171
Europe,Iceland,pop_1977,221823
Europe,Ireland,pop_1977,3271900
Europe,Italy,pop_1977,56059245
Europe,Montenegro,pop_1977,560073
Europe,Netherlands,pop_1977,13852989
Europe,Norway,pop_1977,4043205
Europe,Poland,pop_1977,34621254
Europe,Portugal,pop_1977,9662600
Europe,Romania,pop_1977,21658597
Europe,Serbia,pop_1977,8686367
Europe,Slovak Republic,pop_1977,4827803
Europe,Slovenia,pop_1977,1746919
Europe,Spain,pop_1977,36439000
Europe,Sweden,pop_1977,8251648
Europe,Switzerland,pop_1977,6316424
Europe,Turkey,pop_1977,42404033
Europe,United Kingdom,pop_1977,56179000
Oceania,Australia,pop_1977,14074100
Oceania,New Zealand,pop_1977,3164900
Africa,Algeria,pop_1982,20033753
Africa,Angola,pop_1982,7016384
Africa,Benin,pop_1982,3641603
Africa,Botswana,pop_1982,970347
Africa,Burkina Faso,pop_1982,6634596
Africa,Burundi,pop_1982,4580410
Africa,Cameroon,pop_1982,9250831
Africa,Central African Republic,pop_1982,2476971
Africa,Chad,pop_1982,4875118
Africa,Comoros,pop_1982,348643
Africa,Congo Dem. Rep.,pop_1982,30646495
Africa,Congo Rep.,pop_1982,1774735
Africa,Cote d'Ivoire,pop_1982,9025951
Africa,Djibouti,pop_1982,305991
Africa,Egypt,pop_1982,45681811
Africa,Equatorial Guinea,pop_1982,285483
Africa,Eritrea,pop_1982,2637297
Africa,Ethiopia,pop_1982,38111756
Africa,Gabon,pop_1982,753874
Africa,Gambia,pop_1982,715523
Africa,Ghana,pop_1982,11400338
Africa,Guinea,pop_1982,4710497
Africa,Guinea-Bissau,pop_1982,825987
Africa,Kenya,pop_1982,17661452
Africa,Lesotho,pop_1982,1411807
Africa,Liberia,pop_1982,1956875
Africa,Libya,pop_1982,3344074
Africa,Madagascar,pop_1982,9171477
Africa,Malawi,pop_1982,6502825
Africa,Mali,pop_1982,6998256
Africa,Mauritania,pop_1982,1622136
Africa,Mauritius,pop_1982,992040
Africa,Morocco,pop_1982,20198730
Africa,Mozambique,pop_1982,12587223
Africa,Namibia,pop_1982,1099010
Africa,Niger,pop_1982,6437188
Africa,Nigeria,pop_1982,73039376
Africa,Reunion,pop_1982,517810
Africa,Rwanda,pop_1982,5507565
Africa,Sao Tome and Principe,pop_1982,98593
Africa,Senegal,pop_1982,6147783
Africa,Sierra Leone,pop_1982,3464522
Africa,Somalia,pop_1982,5828892
Africa,South Africa,pop_1982,31140029
Africa,Sudan,pop_1982,20367053
Africa,Swaziland,pop_1982,649901
Africa,Tanzania,pop_1982,19844382
Africa,Togo,pop_1982,2644765
Africa,Tunisia,pop_1982,6734098
Africa,Uganda,pop_1982,12939400
Africa,Zambia,pop_1982,6100407
Africa,Zimbabwe,pop_1982,7636524
Americas,Argentina,pop_1982,29341374
Americas,Bolivia,pop_1982,5642224
Americas,Brazil,pop_1982,128962939
Americas,Canada,pop_1982,25201900
Americas,Chile,pop_1982,11487112
Americas,Colombia,pop_1982,27764644
Americas,Costa Rica,pop_1982,2424367
Americas,Cuba,pop_1982,9789224
Americas,Dominican Republic,pop_1982,5968349
Americas,Ecuador,pop_1982,8365850
Americas,El Salvador,pop_1982,4474873
Americas,Guatemala,pop_1982,6395630
Americas,Haiti,pop_1982,5198399
Americas,Honduras,pop_1982,3669448
Americas,Jamaica,pop_1982,2298309
Americas,Mexico,pop_1982,71640904
Americas,Nicaragua,pop_1982,2979423
Americas,Panama,pop_1982,2036305
Americas,Paraguay,pop_1982,3366439
Americas,Peru,pop_1982,18125129
Americas,Puerto Rico,pop_1982,3279001
Americas,Trinidad and Tobago,pop_1982,1116479
Americas,United States,pop_1982,232187835
Americas,Uruguay,pop_1982,2953997
Americas,Venezuela,pop_1982,15620766
Asia,Afghanistan,pop_1982,12881816
Asia,Bahrain,pop_1982,377967
Asia,Bangladesh,pop_1982,93074406
Asia,Cambodia,pop_1982,7272485
Asia,China,pop_1982,1000281000
Asia,Hong Kong China,pop_1982,5264500
Asia,India,pop_1982,7.08e+08
Asia,Indonesia,pop_1982,153343000
Asia,Iran,pop_1982,43072751
Asia,Iraq,pop_1982,14173318
Asia,Israel,pop_1982,3858421
Asia,Japan,pop_1982,118454974
Asia,Jordan,pop_1982,2347031
Asia,Korea Dem. Rep.,pop_1982,17647518
Asia,Korea Rep.,pop_1982,39326000
Asia,Kuwait,pop_1982,1497494
Asia,Lebanon,pop_1982,3086876
Asia,Malaysia,pop_1982,14441916
Asia,Mongolia,pop_1982,1756032
Asia,Myanmar,pop_1982,34680442
Asia,Nepal,pop_1982,15796314
Asia,Oman,pop_1982,1301048
Asia,Pakistan,pop_1982,91462088
Asia,Philippines,pop_1982,53456774
Asia,Saudi Arabia,pop_1982,11254672
Asia,Singapore,pop_1982,2651869
Asia,Sri Lanka,pop_1982,15410151
Asia,Syria,pop_1982,9410494
Asia,Taiwan,pop_1982,18501390
Asia,Thailand,pop_1982,48827160
Asia,Vietnam,pop_1982,56142181
Asia,West Bank and Gaza,pop_1982,1425876
Asia,Yemen Rep.,pop_1982,9657618
Europe,Albania,pop_1982,2780097
Europe,Austria,pop_1982,7574613
Europe,Belgium,pop_1982,9856303
Europe,Bosnia and Herzegovina,pop_1982,4172693
Europe,Bulgaria,pop_1982,8892098
Europe,Croatia,pop_1982,4413368
Europe,Czech Republic,pop_1982,10303704
Europe,Denmark,pop_1982,5117810
Europe,Finland,pop_1982,4826933
Europe,France,pop_1982,54433565
Europe,Germany,pop_1982,78335266
Europe,Greece,pop_1982,9786480
Europe,Hungary,pop_1982,10705535
Europe,Iceland,pop_1982,233997
Europe,Ireland,pop_1982,3480000
Europe,Italy,pop_1982,56535636
Europe,Montenegro,pop_1982,562548
Europe,Netherlands,pop_1982,14310401
Europe,Norway,pop_1982,4114787
Europe,Poland,pop_1982,36227381
Europe,Portugal,pop_1982,9859650
Europe,Romania,pop_1982,22356726
Europe,Serbia,pop_1982,9032824
Europe,Slovak Republic,pop_1982,5048043
Europe,Slovenia,pop_1982,1861252
Europe,Spain,pop_1982,37983310
Europe,Sweden,pop_1982,8325260
Europe,Switzerland,pop_1982,6468126
Europe,Turkey,pop_1982,47328791
Europe,United Kingdom,pop_1982,56339704
Oceania,Australia,pop_1982,15184200
Oceania,New Zealand,pop_1982,3210650
Africa,Algeria,pop_1987,23254956
Africa,Angola,pop_1987,7874230
Africa,Benin,pop_1987,4243788
Africa,Botswana,pop_1987,1151184
Africa,Burkina Faso,pop_1987,7586551
Africa,Burundi,pop_1987,5126023
Africa,Cameroon,pop_1987,10780667
Africa,Central African Republic,pop_1987,2840009
Africa,Chad,pop_1987,5498955
Africa,Comoros,pop_1987,395114
Africa,Congo Dem. Rep.,pop_1987,35481645
Africa,Congo Rep.,pop_1987,2064095
Africa,Cote d'Ivoire,pop_1987,10761098
Africa,Djibouti,pop_1987,311025
Africa,Egypt,pop_1987,52799062
Africa,Equatorial Guinea,pop_1987,341244
Africa,Eritrea,pop_1987,2915959
Africa,Ethiopia,pop_1987,42999530
Africa,Gabon,pop_1987,880397
